job_id_encoded,location_encoded,classification_encoded,sub_classification_encoded,work_type_encoded
30339,55,8,232,3
29272,46,11,277,2
12160,46,24,58,3
19702,67,23,14,3
14240,46,18,89,3
8586,67,30,84,3
17522,75,2,6,3
33734,46,9,206,4
28669,46,30,116,3
39036,46,19,37,3
24373,67,18,156,2
46668,67,23,127,2
31314,67,24,247,3
3435,54,8,95,3
19586,11,6,74,3
1365,46,21,298,1
21116,46,2,6,3
43703,14,1,40,3
218,74,25,217,3
5198,31,26,1,3
7808,13,30,39,3
17903,46,12,50,3
34132,67,18,128,3
16871,46,11,267,3
40496,19,21,298,2
15832,46,2,207,3
13377,46,10,300,3
2897,67,26,259,3
42596,46,7,86,3
29030,75,18,257,3
25027,23,15,206,3
1884,67,30,146,1
41801,75,6,206,3
10992,55,1,35,3
43186,56,23,179,1
18986,67,1,22,3
1742,1,11,49,4
47636,14,11,206,3
9993,1,18,229,3
40128,46,27,206,3
36725,8,1,4,3
4414,55,23,201,2
15755,67,20,151,3
11065,46,15,174,1
8630,67,15,192,1
5635,46,20,206,3
27365,18,25,251,1
41429,46,18,229,2
45875,67,19,304,3
21332,46,18,78,2
18825,46,21,298,3
27874,46,18,89,3
3213,58,30,284,3
6331,1,18,286,2
4761,46,2,240,3
29591,55,24,34,3
6053,67,18,16,2
39988,67,4,114,3
16638,63,14,124,3
4160,14,18,41,3
22628,31,18,89,3
477,46,30,25,3
41958,46,8,110,3
43908,2,8,206,3
29549,46,15,195,3
7261,8,12,50,3
24937,77,15,176,1
2489,12,30,25,3
41341,67,11,206,3
35222,31,24,34,3
12010,46,8,156,3
26967,55,12,206,2
29036,67,18,78,3
1760,67,22,80,3
32147,2,30,46,3
18252,46,18,16,2
45133,14,16,47,3
18281,5,11,275,3
6939,46,18,229,2
44171,67,9,15,3
20835,67,26,187,3
17920,61,11,206,3
21455,57,21,216,1
38124,46,10,125,4
42929,46,2,53,2
27956,46,14,123,3
20014,55,23,181,3
9775,46,15,234,3
38152,80,15,189,2
46419,55,14,123,3
25878,2,26,259,3
30887,2,16,156,3
14853,63,15,206,3
9250,46,2,207,3
42180,46,6,158,3
35313,46,26,187,3
40923,67,6,74,2
17514,46,15,213,3
10540,46,26,156,3
2133,46,18,78,2
3237,67,22,80,3
29838,46,7,48,3
20362,71,23,202,3
26301,67,25,164,3
31965,67,22,170,4
1845,14,16,156,3
33658,46,21,253,1
45484,2,8,238,3
25101,46,15,189,3
29347,75,25,251,3
44349,67,24,247,3
15101,8,16,47,3
36861,12,30,25,3
12623,35,18,128,3
12592,19,27,94,2
12662,19,15,195,3
38537,2,26,187,2
1496,46,18,41,2
24315,67,7,86,3
3859,46,23,156,3
21516,67,1,211,2
25756,67,18,78,3
26479,56,30,107,3
4983,75,2,200,3
34030,67,24,5,3
40042,67,18,285,2
43371,59,14,124,1
26568,46,14,124,3
16778,46,30,284,3
36196,74,30,46,3
41652,53,23,202,3
8,46,15,189,1
20758,67,8,110,3
33836,67,18,78,3
39679,46,12,50,2
39848,67,4,265,2
39530,67,2,75,4
35335,55,23,181,3
2866,8,4,72,3
31997,75,8,156,3
1010,67,8,271,3
26474,46,16,32,3
5542,14,26,259,3
15129,31,15,215,4
17880,57,15,77,3
226,75,18,16,3
18409,14,18,78,2
9557,2,25,164,3
39918,67,2,6,3
30435,67,18,63,3
587,46,1,102,3
46834,19,21,153,1
16208,48,16,156,3
40581,67,30,25,3
24694,16,24,5,3
46897,31,14,124,3
45035,39,15,215,1
13841,75,22,206,4
15012,68,14,123,3
30792,14,1,40,3
40292,78,16,156,3
17519,46,11,279,1
10981,55,11,275,3
17684,75,16,156,3
26201,46,7,86,3
45013,46,15,191,3
2269,46,18,186,3
32729,46,17,206,2
23931,55,18,76,2
32026,1,11,278,3
21568,67,4,206,2
27774,67,18,206,3
33314,55,12,231,2
32839,23,18,128,2
33529,67,21,26,3
12916,46,18,260,3
39945,67,20,91,3
13451,67,21,20,3
11884,75,21,237,3
8907,26,23,181,3
34955,46,20,149,3
22606,67,6,73,3
1811,8,1,156,3
35654,46,8,110,3
33080,78,14,122,4
13890,46,16,156,3
21491,46,8,95,3
32483,14,20,62,3
25028,67,26,1,3
6905,55,7,8,1
22455,46,15,185,2
32496,37,16,47,3
44088,46,21,206,3
21425,67,30,107,3
12932,46,26,259,3
19651,46,5,118,3
37726,14,12,38,3
43866,67,20,148,3
20495,46,21,153,3
7957,8,18,78,3
40234,14,15,197,3
34185,67,30,107,3
31245,67,16,32,3
12984,46,1,14,3
13472,46,14,124,3
19611,50,8,219,2
39311,46,11,277,3
11801,67,1,103,3
2291,46,8,95,3
11591,46,1,40,3
38932,50,16,156,1
16641,46,21,298,3
45810,46,16,32,4
25132,67,25,161,3
35861,46,21,237,3
36078,67,1,14,3
45863,47,1,103,3
20550,54,16,130,3
40704,67,18,63,2
2774,67,12,38,3
15114,5,2,6,1
533,67,26,187,3
1182,8,21,20,3
35924,2,30,261,1
43414,8,7,113,3
14369,46,24,247,3
5295,55,15,189,1
45224,66,15,176,3
17041,67,18,227,3
42731,67,22,81,3
37400,18,7,8,4
46738,46,1,40,3
38011,1,18,229,2
27676,67,16,47,3
46125,55,30,261,3
42019,67,1,102,3
41812,2,25,164,3
736,46,30,27,3
10643,55,8,127,3
26033,67,30,84,3
40600,46,15,176,3
7814,47,25,164,3
29267,14,18,76,3
45461,46,30,25,3
45976,46,21,298,2
36959,46,15,189,1
19460,67,18,227,3
37374,67,24,58,3
9173,42,10,294,3
3148,47,30,25,3
338,67,6,256,3
18815,46,26,259,3
44589,67,14,124,2
17294,8,6,206,2
9777,8,17,242,3
24299,2,30,84,3
41882,75,27,94,3
19662,8,3,9,2
21670,8,15,188,2
4738,63,1,40,3
41959,67,2,6,2
47038,11,18,227,3
3166,13,15,215,3
7244,67,11,163,3
4120,14,21,156,3
5453,2,17,162,4
20728,46,15,209,3
46725,67,25,164,3
11945,67,30,126,3
2520,8,2,240,3
14591,30,23,181,3
36801,67,18,78,2
14551,67,23,180,3
27893,67,18,229,3
32052,67,30,261,1
41037,8,2,6,3
3360,55,23,180,3
18275,46,8,110,3
46799,67,17,242,3
26091,46,12,83,3
6229,46,7,8,1
36825,46,24,247,3
7477,46,21,206,3
11816,46,21,253,3
34355,55,30,39,3
17563,55,17,159,3
44876,67,22,36,2
35041,42,15,77,3
46478,56,23,179,1
17038,67,1,3,3
42687,14,1,211,2
36697,46,12,83,3
2843,46,11,49,4
35001,67,17,64,3
15219,46,4,206,3
38034,19,25,161,3
9184,1,27,109,3
23042,46,25,206,1
26448,45,15,234,3
5277,19,1,3,3
41908,46,15,194,4
17064,56,16,156,3
29861,67,30,46,2
35220,8,18,286,2
22385,8,2,206,3
12710,46,2,53,3
25259,67,17,242,3
28148,19,16,290,3
47431,46,1,22,2
23727,46,18,78,3
18134,55,11,49,3
16265,46,15,214,4
9233,46,30,155,3
32369,75,30,126,3
24515,67,6,73,3
6320,46,13,129,1
24367,66,30,46,2
35563,57,11,206,1
44324,67,17,64,3
4169,46,1,102,3
10087,2,26,259,3
29321,46,30,107,2
35165,54,10,125,3
23646,8,26,259,3
2959,46,30,39,3
4766,56,25,164,3
45054,46,8,232,3
34725,53,7,8,1
23083,8,11,277,3
45345,40,15,234,3
20861,14,20,62,3
2913,50,25,161,3
8544,46,1,3,2
17205,1,30,146,3
40038,14,18,41,2
14819,46,4,104,3
15373,37,23,179,3
14745,8,1,102,3
41503,64,14,124,2
13346,67,15,192,1
19384,46,17,243,4
17568,67,17,159,3
14165,46,15,77,3
8094,46,26,1,3
43686,67,7,86,2
1236,46,1,103,3
14116,31,15,189,3
11568,67,1,102,3
5051,1,24,34,3
33155,8,4,69,3
17192,46,14,123,2
15136,46,26,1,3
38576,1,18,41,2
46147,67,2,207,3
3009,19,30,107,3
40305,32,11,49,3
31150,2,30,84,3
29026,25,14,122,3
44155,63,15,189,1
7095,67,20,149,3
4487,46,18,41,2
1348,67,17,64,2
37873,66,14,124,2
12487,67,18,41,2
4613,46,14,124,3
46370,28,23,181,2
30517,46,23,224,3
20124,67,1,60,3
29494,74,18,78,3
45504,46,20,148,3
32094,50,15,192,1
11998,67,19,252,3
22355,55,30,220,2
944,46,20,119,3
12252,8,2,6,3
28259,67,2,200,3
21052,14,18,41,3
44802,67,14,223,2
5541,67,12,50,3
19963,67,6,256,3
43625,53,14,121,4
22141,46,15,188,2
6906,75,12,101,3
13519,31,4,104,2
28253,30,8,219,1
300,14,11,49,4
11847,8,22,170,3
13696,56,23,179,2
16663,2,2,6,3
6128,31,12,90,3
5411,61,1,102,3
34559,67,11,49,3
95,80,15,215,2
19188,75,15,156,3
5538,16,23,179,1
15594,67,21,298,2
27679,67,11,275,3
4458,67,18,285,2
747,67,18,78,2
28698,67,20,206,3
32382,46,30,25,3
21360,46,18,78,3
5130,46,18,78,3
12200,46,5,118,3
18805,30,30,206,2
43058,14,30,146,1
29647,55,1,167,3
32537,24,2,53,3
45708,80,8,232,1
6497,50,23,179,3
40590,46,11,276,4
30394,55,23,181,3
20925,19,11,206,4
32631,46,1,40,3
24341,14,11,279,1
43654,14,8,95,3
27106,46,18,63,2
25919,67,18,186,3
23388,14,7,48,4
32866,14,30,116,3
38418,46,26,259,3
10846,46,16,47,3
26969,67,18,89,3
35935,14,30,126,3
5384,46,22,80,3
13960,46,24,5,3
14877,8,18,257,3
1929,46,8,127,3
7986,55,18,88,3
30223,14,7,86,3
43895,66,30,11,3
46999,46,15,192,1
44834,1,18,257,3
37450,55,18,186,3
3826,55,23,179,3
9185,67,3,173,3
45495,14,2,6,3
43316,55,15,215,3
40121,46,14,123,2
2387,55,30,107,3
2091,67,25,164,3
22821,1,9,15,3
19548,67,11,206,2
43416,1,30,52,3
1219,67,21,71,3
1374,46,20,62,3
38975,67,30,84,3
23306,67,11,206,2
794,46,18,16,3
11515,67,3,156,3
37999,34,26,187,1
27408,67,19,51,3
33134,67,2,206,3
26650,74,7,59,4
21401,1,16,112,3
22478,1,30,46,3
38423,67,2,6,3
29797,75,2,207,3
39270,46,15,206,3
40502,8,2,207,3
10152,8,18,63,3
15503,14,21,253,3
14016,18,14,124,4
12944,67,18,78,2
27285,38,30,220,3
31218,23,26,156,3
13565,67,27,109,3
23748,8,26,259,3
2665,39,1,274,3
46180,55,12,232,2
4950,67,26,187,3
18811,67,14,123,2
29577,46,18,128,2
30282,46,4,1,3
279,55,15,188,1
23506,46,24,247,3
40685,67,18,41,2
15031,67,1,21,3
37598,63,11,276,3
15758,55,23,182,3
40432,31,16,290,3
23431,67,8,110,3
6661,67,2,6,3
27661,67,25,206,3
21676,67,18,78,2
17898,67,1,3,3
42592,55,23,203,2
38154,67,18,88,2
17806,67,1,167,3
22581,67,25,206,2
24010,46,22,169,3
33799,46,17,242,3
40551,75,6,74,3
46873,46,2,6,2
5139,46,17,243,2
12039,46,8,110,3
43937,80,15,191,3
9269,67,21,71,2
22775,67,15,192,3
44353,75,17,243,3
19519,67,16,290,3
19845,67,20,28,3
24009,19,1,60,3
3814,46,26,187,3
1421,46,18,78,2
5439,67,12,93,3
27897,8,18,128,1
29115,14,26,259,1
43258,12,30,25,3
26177,55,21,282,2
26180,32,7,48,3
9099,14,26,206,3
32562,5,14,123,3
46049,46,18,88,2
3047,67,29,106,4
15937,8,16,47,3
41403,67,11,206,3
21658,46,18,128,3
29626,75,18,128,3
36813,23,15,117,3
32456,67,2,53,3
5091,68,23,181,3
31764,8,21,20,3
14238,61,1,156,3
18872,67,26,259,3
3900,67,15,189,3
13294,46,8,110,3
23905,1,22,206,2
35728,67,6,73,3
24511,52,8,232,2
25643,75,18,156,3
8432,67,22,96,2
34290,46,1,4,3
28939,35,18,16,3
8523,46,21,298,2
22551,67,26,187,3
35661,14,8,219,1
46146,67,2,6,3
38709,46,8,95,3
21250,36,21,239,2
27717,14,11,206,3
16303,67,16,47,1
8159,46,2,240,2
19966,46,30,208,3
40420,46,1,167,2
40424,67,22,169,3
33561,2,18,78,3
25992,46,4,206,3
7976,67,17,242,3
4649,67,18,76,2
46601,63,15,77,3
28623,67,6,73,2
20747,46,7,8,1
40787,55,15,188,3
3394,46,21,153,1
23725,14,18,78,2
9593,31,16,156,3
11481,55,18,41,2
6806,46,8,95,3
4914,67,10,18,1
40798,23,15,215,3
13330,42,2,6,3
1802,1,18,286,2
35486,14,21,298,1
8913,32,1,40,3
18380,46,17,243,3
6923,67,11,305,3
24760,46,18,88,2
24242,2,18,41,3
6579,46,21,298,3
21734,46,15,213,3
1896,67,25,164,3
15994,67,12,50,3
34236,67,18,88,3
18981,55,18,186,3
45071,71,11,277,2
32660,56,12,226,3
28324,46,26,206,3
6108,67,17,244,2
36236,67,2,53,3
13590,67,20,91,3
32033,46,2,6,4
25664,46,2,6,3
10220,67,18,78,2
18014,31,15,77,1
14555,46,14,124,3
33899,46,22,36,3
28189,67,11,49,3
24203,25,23,179,3
3157,60,7,156,3
23214,67,4,14,3
14266,81,16,112,1
9369,67,30,284,3
33748,63,16,47,1
47490,54,8,271,3
33323,46,16,32,1
5249,46,7,8,2
13173,46,30,52,3
39218,46,1,3,2
29179,46,14,123,3
40917,23,22,170,2
25155,46,18,41,3
1479,8,10,294,3
1366,66,11,49,4
11969,67,15,234,4
46457,46,21,298,1
25092,14,12,90,2
34985,46,11,49,3
26442,67,30,220,3
46796,63,26,259,3
19017,67,26,187,3
36476,19,16,290,3
16490,19,7,59,2
9171,55,26,1,3
32786,23,14,124,3
2351,2,2,6,3
38070,66,1,211,2
761,67,17,242,3
5906,59,21,237,3
19349,8,1,22,3
2446,1,15,189,3
25521,11,16,47,4
11787,33,10,17,3
17714,46,25,164,3
27665,46,1,103,3
45694,67,24,34,3
24588,67,9,157,3
34026,2,30,107,3
2900,67,19,51,3
21430,1,25,164,3
11511,67,2,6,3
12451,52,30,52,3
31975,68,14,122,2
36032,75,18,229,3
21451,67,7,8,4
30649,55,30,107,2
435,8,7,156,3
32677,67,25,164,3
15968,67,16,290,4
39889,55,12,226,3
6993,55,30,107,2
5559,74,24,248,3
14764,67,25,161,3
46127,1,11,279,1
33018,8,16,156,2
24183,55,16,156,3
11377,8,4,31,3
31850,46,26,259,3
19210,8,6,256,3
4330,1,18,260,3
4012,2,12,83,3
39202,8,26,259,2
8759,30,23,179,3
7661,61,15,176,3
14146,75,2,6,3
31029,14,11,49,3
41857,67,1,102,3
26471,19,6,74,4
39327,67,17,242,3
14964,54,12,50,3
15995,55,20,91,3
3522,46,22,80,3
37117,46,30,46,3
27089,19,26,259,3
16309,14,15,192,4
18646,46,8,232,3
34248,80,15,215,2
24069,55,18,78,3
22221,77,15,215,3
21269,14,20,149,3
10350,55,30,25,3
36142,14,30,27,3
37668,8,18,78,3
23483,8,12,50,3
44797,67,16,156,3
32212,2,21,153,2
16082,67,24,248,3
36025,46,30,52,4
8497,2,11,49,3
25340,14,12,172,3
42549,42,30,206,2
9674,56,23,179,3
17764,46,22,227,3
37279,67,2,6,3
20868,1,25,251,1
21649,46,1,21,3
45462,77,12,206,3
11542,67,20,91,3
22541,67,4,104,3
19514,67,18,229,3
1621,14,11,206,2
16892,46,26,156,3
29962,67,26,187,3
26616,31,15,189,4
41419,67,20,149,3
19640,46,26,259,3
38189,67,2,200,3
22920,2,25,251,3
11503,3,16,156,3
34547,19,18,227,3
19605,46,15,215,3
33431,2,30,302,2
30039,23,8,156,3
27611,14,1,40,3
11385,64,16,156,3
5678,67,14,124,2
21311,46,9,266,3
23832,50,8,206,2
8700,55,20,151,3
7299,67,19,51,3
22976,50,12,231,3
36090,67,14,122,3
3344,31,2,6,3
31861,46,11,267,3
19657,14,23,271,3
25795,46,21,153,3
2497,75,21,253,3
26890,14,26,187,3
8511,80,21,253,3
36577,28,7,48,3
37908,46,20,206,3
6333,46,20,149,3
41589,67,15,213,3
12650,52,12,90,3
11318,8,15,175,4
8550,31,16,47,3
16633,67,20,120,3
36627,46,20,149,3
34203,67,18,229,2
41149,46,6,256,4
15947,67,16,32,3
21974,14,26,259,3
11295,14,1,40,3
46345,67,22,206,3
21140,67,5,118,3
6943,60,12,83,3
32710,55,30,107,3
3778,67,18,78,2
17439,67,20,120,3
8889,67,16,47,3
30267,66,25,164,3
31102,8,11,276,3
46223,46,17,206,3
18114,14,17,64,3
4235,67,18,260,3
934,46,16,115,1
25972,46,15,194,3
41208,1,15,175,4
28728,14,12,136,3
47154,50,16,156,3
21657,8,25,251,3
28479,67,1,3,2
15470,67,24,247,3
25590,67,25,164,3
27969,56,12,231,3
34284,4,7,48,3
9073,46,1,40,3
47575,46,19,293,3
20715,46,19,37,3
41213,67,18,78,3
20879,46,18,41,3
18962,56,23,180,3
9714,67,16,156,3
36714,14,2,240,3
28678,67,16,47,3
25110,67,18,41,2
38679,14,16,47,2
32418,46,16,156,3
44030,50,26,156,3
45005,46,10,18,3
19172,11,30,146,3
2734,46,20,28,3
27005,1,14,122,2
19144,8,18,78,3
12433,55,11,49,4
46222,67,7,113,3
4750,67,16,47,3
41854,46,15,214,3
33385,67,30,146,3
43814,67,1,206,3
37760,46,8,206,1
22720,25,30,302,2
24866,67,16,290,3
40753,46,26,1,3
33639,55,21,237,3
9900,46,11,279,2
31161,67,8,206,3
30598,31,15,175,3
23172,67,2,53,3
42973,46,17,64,3
24531,50,15,174,1
27749,46,4,60,3
14304,46,15,213,3
30178,8,2,53,3
20379,67,11,206,3
15960,67,17,162,2
4436,37,23,181,3
33247,11,15,174,2
3246,67,15,192,4
42908,46,26,156,3
3980,46,26,1,3
34823,46,8,95,3
21818,67,1,40,3
26296,55,23,181,2
25197,67,1,102,3
37976,67,4,29,3
44952,8,8,156,3
3520,46,26,259,4
45973,67,26,14,3
34990,46,16,47,4
24215,67,6,73,3
1078,19,1,70,3
27809,1,18,301,2
5544,55,8,219,2
15563,67,20,151,3
46586,18,16,47,2
1375,8,9,206,3
12339,67,18,76,3
45153,46,15,196,4
25394,42,30,146,2
12091,14,24,248,3
44578,67,27,94,3
43444,46,14,123,3
28372,67,18,156,3
40254,1,14,122,2
38921,8,21,298,3
36564,19,16,112,3
45338,67,24,247,3
6197,67,9,157,3
38785,56,30,25,3
21522,14,24,248,3
9189,46,25,251,3
10863,14,8,127,3
2488,19,8,95,2
26833,11,15,204,3
5698,55,30,25,3
45259,67,15,189,3
38367,14,1,167,3
2770,8,18,78,2
14534,67,18,78,2
44458,55,23,180,3
38538,18,25,161,3
28411,67,22,235,3
22882,75,2,207,4
34950,63,15,197,3
42448,40,30,126,3
41644,67,26,258,3
10207,31,30,25,3
45340,25,23,181,3
1504,55,30,126,3
12665,46,20,212,3
24264,46,11,206,3
10530,14,24,248,3
19286,31,11,206,3
25772,2,27,94,3
47241,54,15,194,3
34791,31,6,256,1
36652,46,1,14,2
36389,8,2,6,3
33006,55,16,156,3
20317,67,26,259,3
32528,67,22,81,3
1231,46,30,284,3
34323,67,30,107,3
9144,23,25,164,3
191,67,16,156,3
17251,46,8,232,3
38092,14,21,237,3
11818,2,17,243,3
17265,67,18,229,2
2823,46,2,6,3
42858,55,8,95,2
27410,67,19,51,3
43315,15,16,156,3
44242,35,18,206,3
23709,8,6,73,4
28463,14,30,107,1
38293,31,16,47,1
15926,1,30,220,2
32492,67,18,229,3
23285,75,14,206,1
21877,46,12,50,3
35632,82,7,86,3
9731,67,24,247,3
14717,23,11,277,3
39394,58,30,107,3
27485,1,18,41,2
5956,14,25,206,1
25582,18,14,122,3
30460,67,18,89,2
18804,14,19,51,2
30919,71,26,1,3
13796,31,30,220,3
24712,55,16,47,4
47788,46,26,187,3
35450,55,26,259,3
38494,67,24,34,3
4590,12,13,296,1
22717,52,16,130,1
18833,55,12,154,2
10339,67,18,89,3
4431,8,16,156,3
12279,14,11,49,3
38846,33,26,1,3
42405,67,26,187,3
19305,14,17,64,3
2039,46,18,128,2
31716,67,21,111,3
6460,55,15,188,3
9064,8,12,299,3
30600,67,30,25,3
22012,1,15,175,3
34870,2,4,54,3
1121,19,16,32,3
11876,54,26,259,3
27917,67,18,301,2
543,67,6,73,3
38136,67,21,20,3
29539,46,15,214,3
22402,8,4,69,3
33393,48,15,192,4
1262,46,7,113,3
36359,28,11,279,3
8785,46,22,170,4
21640,1,30,84,3
42857,13,23,179,3
14724,46,6,158,3
16749,67,26,258,3
19445,46,16,115,1
30891,67,16,47,3
33829,80,15,215,1
24169,67,30,206,3
30481,8,9,266,3
25017,67,30,206,2
3149,1,1,35,4
11934,8,18,63,3
23281,14,30,302,2
46943,67,7,48,3
4410,8,14,152,3
14397,56,30,84,3
45460,67,30,25,3
23226,55,12,50,2
46785,55,15,174,1
22897,67,18,260,3
31472,67,30,206,3
29923,8,16,47,3
20977,75,1,167,3
25258,67,18,260,3
43578,75,14,121,3
44071,32,26,259,1
10896,46,15,214,4
35856,34,15,191,3
2437,55,2,240,4
265,42,30,84,3
32723,19,26,1,3
41013,8,22,168,3
38119,8,6,256,3
40561,65,26,1,3
18368,50,30,84,3
24847,67,26,259,3
33125,8,7,48,3
32915,46,4,60,3
33281,55,11,275,3
15169,46,18,78,2
30791,46,21,298,3
38971,54,25,164,3
718,46,17,242,3
33818,46,19,206,3
660,14,21,238,3
21780,67,21,298,2
11036,46,26,259,3
44505,67,11,267,3
8714,32,29,56,1
2007,46,11,275,2
46032,46,20,148,3
42360,46,30,39,3
15520,40,4,31,4
14363,67,17,199,3
37796,14,19,51,3
46611,67,24,5,2
24850,67,18,227,3
32102,19,12,172,2
35342,67,3,173,3
14715,46,30,206,3
47442,14,26,187,3
20,30,30,25,3
41606,2,8,219,2
2311,46,21,132,3
42049,71,15,189,3
18919,46,26,259,3
20112,46,17,242,3
42559,67,7,206,3
16816,22,23,181,3
11301,67,25,251,1
28770,71,16,156,3
6689,53,14,121,3
9157,46,16,47,3
41323,67,17,242,3
43775,63,25,251,1
45650,67,2,6,3
22849,67,18,285,3
510,6,30,25,3
3377,55,30,107,2
34255,46,26,156,3
19270,67,11,163,3
30492,46,2,6,1
36327,46,18,87,3
18658,67,16,297,1
43588,18,14,124,1
45198,75,13,61,3
46152,46,8,218,2
36023,67,30,126,3
40878,67,18,78,2
25716,42,23,181,3
16456,23,30,107,3
30390,44,12,83,3
34635,54,14,121,3
26543,55,14,122,3
19860,46,11,279,2
28996,67,4,60,3
5385,54,25,164,3
4512,8,10,206,3
23503,46,21,228,3
44669,67,18,89,3
30942,14,18,76,2
22915,14,17,242,3
67,46,2,53,3
28785,67,2,6,3
29139,8,18,229,2
5859,67,1,211,3
23309,48,22,156,3
23463,67,18,285,3
89,67,26,259,2
19100,67,11,276,4
40848,2,14,122,3
13121,67,22,80,2
35566,67,30,206,3
39809,55,15,189,4
10633,75,18,186,3
8002,2,7,59,3
28971,1,11,277,3
34778,75,14,121,3
39275,71,25,251,3
14283,67,15,189,3
17653,67,26,1,3
17248,55,8,206,3
17349,8,26,259,3
23327,67,2,6,1
19409,67,22,170,2
6051,46,26,259,3
45125,55,26,187,3
20309,14,14,124,3
24736,46,18,41,3
17021,50,11,275,3
29289,46,7,206,3
44256,67,4,104,3
35044,67,17,134,3
17723,75,15,192,3
2614,2,21,153,2
35578,46,18,63,3
43441,67,14,123,3
38885,31,15,175,3
6996,67,16,47,3
1093,67,18,78,3
4734,46,18,78,3
39135,46,17,199,3
43561,74,25,251,4
5980,55,26,259,3
26075,67,2,240,2
43282,46,30,155,3
46760,67,30,146,1
5992,67,18,16,2
32706,46,2,6,3
27271,14,22,170,4
7851,66,30,146,2
12582,46,15,185,2
4971,48,30,155,4
21944,67,19,37,3
39287,67,2,207,3
47107,56,30,206,2
3073,50,8,219,1
32602,14,18,128,3
33625,50,2,6,3
13955,46,8,232,2
7351,61,21,156,3
11359,46,15,214,3
41388,67,26,1,3
13046,1,11,49,1
17884,67,3,9,3
36492,42,30,302,2
34734,63,14,124,2
23880,14,21,20,2
21133,80,26,259,3
17938,19,20,120,3
30040,67,29,106,3
45911,55,24,247,3
5522,8,30,116,3
15220,67,1,211,3
36812,67,22,170,3
35128,14,30,302,1
6478,55,23,202,1
18146,55,26,187,3
3928,46,24,248,2
41365,67,8,110,3
27215,46,25,164,3
20440,46,30,25,3
27873,14,7,133,3
15484,25,15,189,1
16252,75,22,170,3
36456,8,2,206,3
26421,67,20,120,3
11794,46,6,255,3
46061,10,14,123,1
7080,67,1,272,2
6517,46,8,232,3
4967,67,30,84,3
24388,55,7,8,4
31699,46,15,215,4
23015,14,22,227,3
44182,67,21,14,3
31462,55,15,192,4
5993,46,15,189,3
16177,8,22,170,3
33469,46,25,251,2
36313,75,2,207,3
41430,8,25,160,3
318,55,30,25,3
40817,8,18,186,2
9500,67,18,78,4
23635,46,24,247,3
10096,68,12,206,3
951,2,15,189,1
23236,19,6,73,3
35344,50,30,25,3
10885,46,26,187,3
21211,2,26,156,3
4819,8,4,206,3
11463,46,11,275,4
14386,67,4,60,3
10844,2,11,165,3
46868,67,20,148,3
14219,8,30,52,4
4276,67,1,103,3
1112,63,16,144,1
28561,46,18,206,2
5909,72,8,127,3
25462,75,10,17,3
38128,54,25,251,3
3338,55,22,169,3
36015,46,21,238,3
7502,46,7,8,1
33488,55,30,84,1
39860,14,14,124,3
29649,45,15,214,2
18807,67,11,49,3
37323,66,13,105,3
23865,8,8,232,3
8551,14,18,206,3
4349,67,2,240,3
16044,60,15,234,3
37518,75,1,102,3
4563,8,18,78,3
27018,67,6,255,4
9963,8,10,294,3
19780,55,23,181,2
15235,67,7,8,1
40995,67,18,16,3
14220,67,21,239,3
11724,67,18,87,2
41677,31,12,50,3
28542,14,15,175,3
9617,11,8,219,2
10936,14,23,180,3
9761,46,23,202,3
32657,46,6,73,2
8408,67,6,270,3
5368,75,13,296,3
25321,55,30,146,3
36325,35,15,188,2
24243,2,1,274,3
18582,67,11,277,3
10890,8,22,80,2
46095,67,22,235,4
40295,55,4,69,3
26655,67,6,158,4
19523,67,14,124,2
42325,46,3,173,3
10159,67,21,239,1
42590,15,29,56,2
10355,46,21,298,3
12508,46,18,88,3
6860,67,4,206,2
3221,67,11,276,1
15304,46,4,29,3
14921,23,13,105,2
20862,14,20,151,3
43488,67,2,240,4
7478,52,2,6,4
15574,63,14,122,2
9417,67,16,156,3
32172,67,18,63,3
10504,8,20,149,2
4706,8,12,50,3
19089,55,16,47,3
35905,8,25,251,4
29336,46,29,156,3
231,67,17,64,2
46985,53,30,39,3
5490,67,16,32,3
17717,67,15,117,1
26124,14,14,124,2
44830,75,2,6,4
12788,67,15,213,3
25073,67,20,120,3
10056,67,8,232,3
46950,46,30,84,3
23164,67,19,304,3
9715,67,25,206,3
45049,46,7,131,3
34436,55,15,189,1
25319,48,25,206,4
11354,14,26,259,3
41827,46,18,87,3
30658,67,9,92,3
6836,46,1,167,3
13012,14,11,206,2
30445,42,15,175,3
46908,46,16,297,1
4942,46,2,6,3
9274,75,4,206,3
23985,67,17,289,3
46720,67,1,23,3
3514,67,15,189,4
39554,67,2,240,2
5511,2,8,232,2
38623,14,15,215,3
13347,14,16,47,3
32475,67,1,103,3
4402,67,4,206,3
16814,17,13,99,3
46129,14,12,50,3
25328,67,11,206,3
27744,46,1,156,3
7829,8,11,206,3
24283,42,30,107,3
32021,13,14,124,3
31396,46,16,115,1
38055,14,30,146,3
20688,46,18,41,3
7355,75,11,275,3
6657,67,18,78,3
21101,14,15,188,2
31364,8,26,156,3
6808,67,30,155,4
1591,46,21,20,3
4745,14,16,156,3
16504,2,18,78,3
26065,55,30,25,3
39517,8,8,232,3
23894,32,15,215,3
24626,46,2,240,3
4232,67,21,156,3
42235,14,15,213,3
5231,46,20,149,3
22279,67,21,20,3
37813,8,12,50,3
26943,80,21,71,1
45882,31,30,25,2
40114,46,1,4,3
45316,14,15,176,3
22657,46,10,206,3
